20:20:05 [Thread-9] INFO  by.epam.cashbox.entity.Customer - Client №9 is waiting.
20:20:05 [Thread-16] INFO  by.epam.cashbox.entity.Customer - Client №16 is waiting.
20:20:05 [Thread-7] INFO  by.epam.cashbox.entity.Customer - Client №7 is waiting.
20:20:05 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:20:05 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is waiting.
20:20:05 [Thread-15] INFO  by.epam.cashbox.entity.Customer - Client №15 is waiting.
20:20:05 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:20:05 [Thread-9] INFO  by.epam.cashbox.entity.Customer - Client №9 is waiting for order.
20:20:05 [Thread-16] INFO  by.epam.cashbox.entity.Customer - Client №16 is waiting for order.
20:20:05 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:20:05 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is waiting.
20:20:05 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:20:06 [Thread-9] INFO  by.epam.cashbox.entity.Customer - Client №9 is waiting.
20:20:06 [Thread-16] INFO  by.epam.cashbox.entity.Customer - Client №16 is waiting.
20:20:06 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:20:06 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting for order.
20:20:06 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is waiting for order.
20:20:06 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:20:06 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is waiting.
20:20:06 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:20:07 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting for order.
20:20:07 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:22:43 [main] INFO  by.epam.cashbox.main.Main - Starting program.
20:22:43 [main] INFO  by.epam.cashbox.main.Main - Crating example.
20:22:43 [main] INFO  by.epam.cashbox.main.Main - Example created.
20:22:43 [main] INFO  by.epam.cashbox.example.RestaurantExample - Creating 5 queues.
20:22:43 [main] INFO  by.epam.cashbox.example.RestaurantExample - Creating 20 queues.
20:22:43 [main] INFO  by.epam.cashbox.example.RestaurantExample - Setting queues for customers.
20:22:43 [main] INFO  by.epam.cashbox.example.RestaurantExample - Creating restaurant.
20:22:43 [main] INFO  by.epam.cashbox.example.RestaurantExample - Starting threads.
20:22:43 [Thread-1] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-2] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-3] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-2] INFO  by.epam.cashbox.entity.Customer - Client №2 is served.
20:22:43 [Thread-1] INFO  by.epam.cashbox.entity.Customer - Client №1 is served.
20:22:43 [Thread-9] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-4] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-4] INFO  by.epam.cashbox.entity.Customer - Client №4 is served.
20:22:43 [Thread-3] INFO  by.epam.cashbox.entity.Customer - Client №3 is served.
20:22:43 [Thread-9] INFO  by.epam.cashbox.entity.Customer - Client №9 is waiting.
20:22:43 [Thread-13] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-13] INFO  by.epam.cashbox.entity.Customer - Client №13 is waiting.
20:22:43 [Thread-7] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-11] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-7] INFO  by.epam.cashbox.entity.Customer - Client №7 is waiting.
20:22:43 [Thread-15] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-15] INFO  by.epam.cashbox.entity.Customer - Client №15 is waiting.
20:22:43 [Thread-19] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-11] INFO  by.epam.cashbox.entity.Customer - Client №11 is waiting.
20:22:43 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:22:43 [Thread-10] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-10] INFO  by.epam.cashbox.entity.Customer - Client №10 is waiting.
20:22:43 [Thread-8] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-12] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-14] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-8] INFO  by.epam.cashbox.entity.Customer - Client №8 is waiting.
20:22:43 [Thread-12] INFO  by.epam.cashbox.entity.Customer - Client №12 is waiting.
20:22:43 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is waiting.
20:22:43 [Thread-16] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-18] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-20] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-16] INFO  by.epam.cashbox.entity.Customer - Client №16 is waiting.
20:22:43 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:22:43 [Thread-20] INFO  by.epam.cashbox.entity.Customer - Client №20 is waiting.
20:22:43 [Thread-6] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-17] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-17] INFO  by.epam.cashbox.entity.Customer - Client №17 is waiting.
20:22:43 [Thread-5] INFO  by.epam.cashbox.entity.Customer - START
20:22:43 [Thread-6] INFO  by.epam.cashbox.entity.Customer - Client №6 is waiting.
20:22:43 [Thread-5] INFO  by.epam.cashbox.entity.Customer - Client №5 is served.
20:22:43 [Thread-13] INFO  by.epam.cashbox.entity.Customer - Client №13 is waiting.
20:22:43 [Thread-9] INFO  by.epam.cashbox.entity.Customer - Client №9 is served.
20:22:43 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:22:43 [Thread-7] INFO  by.epam.cashbox.entity.Customer - Client №7 is waiting.
20:22:43 [Thread-15] INFO  by.epam.cashbox.entity.Customer - Client №15 is waiting.
20:22:43 [Thread-10] INFO  by.epam.cashbox.entity.Customer - Client №10 is served.
20:22:43 [Thread-11] INFO  by.epam.cashbox.entity.Customer - Client №11 is waiting.
20:22:43 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:22:43 [Thread-20] INFO  by.epam.cashbox.entity.Customer - Client №20 is waiting.
20:22:43 [Thread-16] INFO  by.epam.cashbox.entity.Customer - Client №16 is waiting.
20:22:43 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is waiting.
20:22:43 [Thread-12] INFO  by.epam.cashbox.entity.Customer - Client №12 is served.
20:22:43 [Thread-8] INFO  by.epam.cashbox.entity.Customer - Client №8 is waiting.
20:22:43 [Thread-6] INFO  by.epam.cashbox.entity.Customer - Client №6 is served.
